CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,_DistrictID,_SubheadName
39663,100050062202400033,202400033,2024-03-09,1535,62,1,2,7,18,4,4,2024-02-10 05:16:13,2024-02-10 05:26:13,2024-03-09 23:38:13,17.612544,76.76993,Accused was intercepted near Kalaburagi Circle bus stand. Search revealed Ganja concealed in food parcel. Quantity: 2722 grams.,5,NDPS Possession
39664,100080090202200049,202200049,2022-01-22,1375,90,1,2,1,1,2,5,2021-12-31 16:56:39,2021-12-31 19:00:39,2022-01-22 01:46:39,14.017907,75.311441,Deceased was found with stab wounds near Shivamogga Bus Stand. Old enmity suspected. Accused identified as neighbour of victim.,8,Murder
39665,300040053202400017,202400017,2024-06-04,1779,53,3,2,2,9,1,7,2024-05-28 23:59:52,2024-05-29 00:04:52,2024-06-04 22:33:52,15.700135,74.167275,Complainant reported Pickpocketing at Belagavi Main Road on 28/05/2024. Statement recorded. Investigation initiated.,4,Pickpocketing
39666,100030046202300050,202300050,2023-02-17,745,46,1,2,2,9,1,10,2023-01-19 16:29:35,2023-01-19 17:49:35,2023-02-17 01:12:35,12.363055,76.539493,FIR registered based on complaint. Accused identified. Further investigation in progress.,3,Pickpocketing
39667,100110113202400046,202400046,2024-07-28,639,113,1,2,3,12,2,6,2024-06-30 17:53:54,2024-06-30 19:20:54,2024-07-28 09:39:54,15.45182,76.980086,FIR registered based on complaint. Accused identified. Further investigation in progress.,11,Sexual Assault
39668,100070083202200054,202200054,2022-04-08,310,83,1,1,4,13,2,6,2022-03-31 22:02:28,2022-04-01 00:54:28,2022-04-08 09:10:28,13.426174,77.103857,Complainant reported Cheating at Tumakuru Main Road on 31/03/2022. Statement recorded. Investigation initiated.,7,Cheating
39669,100040053202400043,202400043,2024-07-20,1779,53,1,1,8,20,2,3,2024-07-04 14:21:09,2024-07-04 15:55:09,2024-07-20 21:07:09,16.244642,74.860779,Complainant reported Other IPC Offence at Belagavi Market on 04/07/2024. Statement recorded. Investigation initiated.,4,Other IPC Offence
39670,100220157202400048,202400048,2024-05-23,484,157,1,2,2,6,3,3,2024-04-23 20:38:56,2024-04-23 21:33:56,2024-05-23 01:23:56,14.750994,75.478711,"Suspects gained entry through rear window by breaking iron grills. House was locked, owners were outstation.",22,House Burglary
39671,100010006202400045,202400045,2024-09-09,1667,6,1,2,6,16,1,4,2024-08-10 19:16:10,2024-08-10 20:40:10,2024-09-09 11:43:10,13.325296,77.300609,"Victim received WhatsApp message posing as electricity board. Clicked phishing link and lost Rs 109,000 from bank account.",1,Cyber Fraud
39672,100040052202300060,202300060,2023-07-01,1323,52,1,2,8,20,1,1,2023-06-08 21:48:47,2023-06-09 00:12:47,2023-07-01 13:49:47,15.925195,74.410188,Complainant reported Other IPC Offence at Belagavi Bus Stand on 08/06/2023. Statement recorded. Investigation initiated.,4,Other IPC Offence
39673,300130122202300010,202300010,2023-12-21,435,122,3,2,2,7,2,1,2023-12-20 20:48:45,2023-12-20 21:44:45,2023-12-21 20:22:45,13.371444,76.233055,"Two suspects on a blue Activa motorcycle targeted lone female walkers near Hassan Circle, snatched gold chain from behind and fled.",13,Chain Snatching
39674,100180143202400054,202400054,2024-11-30,1009,143,1,2,2,9,2,5,2024-11-09 10:24:07,2024-11-09 12:30:07,2024-11-30 17:20:07,11.903055,75.702969,Complainant reported Pickpocketing at Kodagu Market on 09/11/2024. Statement recorded. Investigation initiated.,18,Pickpocketing
39675,100110111202300044,202300044,2023-05-06,1880,111,1,2,4,13,2,8,2023-04-14 17:19:18,2023-04-14 18:51:18,2023-05-06 04:37:18,15.490326,77.1444,Complainant reported Cheating at Ballari Main Road on 14/04/2023. Statement recorded. Investigation initiated.,11,Cheating
39676,100170139202400059,202400059,2024-09-24,495,139,1,2,1,4,2,6,2024-09-19 08:14:25,2024-09-19 08:24:25,2024-09-24 21:57:25,13.05548,75.527314,FIR registered based on complaint. Accused identified. Further investigation in progress.,17,Simple Assault
39677,100020033202300044,202300044,2023-07-19,1752,33,1,2,2,7,1,1,2023-06-27 20:15:24,2023-06-27 21:46:24,2023-07-19 03:32:24,13.126529,77.583405,"Accused on two-wheeler approached victim near Bangalore Rural Layout signal, grabbed gold chain and sped away towards north.",2,Chain Snatching
39678,100060078202300049,202300049,2023-06-14,1322,78,1,2,1,1,1,3,2023-05-21 09:42:08,2023-05-21 11:13:08,2023-06-14 01:36:08,12.849921,74.755185,Deceased was found with stab wounds near Dakshina Kannada Market. Old enmity suspected. Accused identified as co-worker of victim.,6,Murder
39679,100030046202300051,202300051,2023-09-10,745,46,1,2,7,18,1,8,2023-08-25 17:56:08,2023-08-25 19:54:08,2023-09-10 04:50:08,12.148836,77.203271,During routine vehicle check accused found with Ganja packets. No valid permit produced.,3,NDPS Possession
39680,400060074202400007,202400007,2024-06-23,1704,74,4,1,2,6,2,9,2024-06-15 19:44:31,2024-06-15 20:04:31,2024-06-23 11:00:31,12.822656,74.691224,Drilled hole near the front door wooden lock using a manual hand drill silencer setup. Gold ornaments and cash stolen.,6,House Burglary
39681,100010029202300048,202300048,2023-07-31,465,29,1,2,1,2,1,1,2023-07-17 19:22:24,2023-07-17 22:02:24,2023-07-31 13:10:24,13.098089,77.569267,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Attempt to Murder
39682,100090095202400049,202400049,2024-07-08,1093,95,1,2,8,20,2,7,2024-07-03 14:31:09,2024-07-03 14:44:09,2024-07-08 13:52:09,15.228514,74.945283,FIR registered based on complaint. Accused identified. Further investigation in progress.,9,Other IPC Offence
39683,100040059202300048,202300048,2023-03-25,564,59,1,2,2,6,1,10,2023-02-27 17:40:55,2023-02-27 20:32:55,2023-03-25 06:46:55,15.834673,74.605275,"Suspects gained entry through rear window by breaking iron grills. House was locked, owners were outstation.",4,House Burglary
39684,100150131202300035,202300035,2023-03-20,1391,131,1,2,5,15,1,7,2023-03-06 16:14:51,2023-03-06 16:54:51,2023-03-20 01:19:51,13.419162,74.488231,FIR registered based on complaint. Accused identified. Further investigation in progress.,15,Atrocity (SC/ST Act)
39685,100030041202300050,202300050,2023-07-18,1568,41,1,2,5,15,4,1,2023-07-14 20:04:56,2023-07-14 20:53:56,2023-07-18 06:06:56,12.447975,76.862429,Complainant reported Atrocity (SC/ST Act) at Mysuru Main Road on 14/07/2023. Statement recorded. Investigation initiated.,3,Atrocity (SC/ST Act)
39686,100030041202300051,202300051,2023-12-27,1568,41,1,2,2,6,4,2,2023-12-24 00:19:34,2023-12-24 03:13:34,2023-12-27 21:43:34,12.026835,76.445224,Drilled hole near the front door wooden lock using a manual hand drill silencer setup. Gold ornaments and cash stolen.,3,House Burglary
39687,100010015202400037,202400037,2024-04-21,451,15,1,1,4,14,2,7,2024-04-10 07:45:58,2024-04-10 09:13:58,2024-04-21 09:40:58,12.927715,77.649489,Complainant reported Fraud at Bangalore Urban Circle on 10/04/2024. Statement recorded. Investigation initiated.,1,Fraud
39688,100110109202300058,202300058,2023-10-19,1004,109,1,1,4,14,2,2,2023-09-26 20:52:55,2023-09-26 23:23:55,2023-10-19 08:48:55,15.203801,76.91072,FIR registered based on complaint. Accused identified. Further investigation in progress.,11,Fraud
39689,100030051202300040,202300040,2023-07-12,1010,51,1,1,2,8,1,1,2023-07-12 21:28:16,2023-07-12 21:57:16,2023-07-12 02:39:16,11.937924,76.892416,Complainant reported Commercial Robbery at Mysuru Market on 12/07/2023. Statement recorded. Investigation initiated.,3,Commercial Robbery
39690,100170139202200055,202200055,2022-02-12,287,139,1,1,3,12,1,10,2022-01-25 19:23:19,2022-01-25 21:12:19,2022-02-12 07:21:19,13.068189,76.109645,Complainant reported Sexual Assault at Chikkamagaluru Layout on 25/01/2022. Statement recorded. Investigation initiated.,17,Sexual Assault
39691,100040057202200053,202200053,2022-07-06,1368,57,1,2,2,5,3,1,2022-06-25 21:43:45,2022-06-25 21:50:45,2022-07-06 02:33:45,16.141578,74.21932,Four-wheeler stolen from apartment parking. CCTV footage shows suspect using master key device.,4,Vehicle Theft
39692,100080087202200041,202200041,2022-05-09,607,87,1,2,3,11,2,3,2022-05-08 23:14:19,2022-05-09 00:24:19,2022-05-09 23:39:19,14.018018,75.908366,Complainant reported repeated assault by husband and in-laws over dowry demands. Injuries documented.,8,Domestic Violence
39693,100010030202200042,202200042,2022-05-04,1823,30,1,2,1,3,1,5,2022-05-02 03:27:18,2022-05-02 05:25:18,2022-05-04 12:27:18,13.118812,77.17017,Complainant reported Grievous Hurt at Bangalore Urban Bus Stand on 02/05/2022. Statement recorded. Investigation initiated.,1,Grievous Hurt
39694,100080090202200050,202200050,2022-06-15,850,90,1,2,2,8,4,7,2022-05-31 12:18:19,2022-05-31 14:58:19,2022-06-15 04:00:19,13.920532,75.776541,Complainant reported Commercial Robbery at Shivamogga Main Road on 31/05/2022. Statement recorded. Investigation initiated.,8,Commercial Robbery
39695,100130121202200045,202200045,2022-11-25,89,121,1,2,2,6,2,7,2022-10-28 18:29:37,2022-10-28 18:50:37,2022-11-25 10:46:37,13.423538,76.066507,Drilled hole near the front door wooden lock using a manual hand drill silencer setup. Gold ornaments and cash stolen.,13,House Burglary
39696,100070081202400042,202400042,2024-04-27,1143,81,1,2,3,11,1,7,2024-03-30 18:34:17,2024-03-30 21:14:17,2024-04-27 08:37:17,12.921338,77.648033,Victim assaulted by husband under influence of alcohol. Neighbours informed police station.,7,Domestic Violence
39697,300260168202300010,202300010,2023-06-18,583,168,3,2,1,1,2,8,2023-05-30 19:13:42,2023-05-30 19:33:42,2023-06-18 17:20:42,13.404886,78.092623,Victim attacked with sharp weapon during altercation over land dispute. Succumbed to injuries at hospital.,26,Murder
39698,400150133202200006,202200006,2022-05-31,1407,133,4,2,2,7,1,5,2022-05-13 20:47:50,2022-05-13 22:22:50,2022-05-31 08:04:50,13.276373,74.879546,"Accused on two-wheeler approached victim near Udupi Bus Stand signal, grabbed gold chain and sped away towards north.",15,Chain Snatching
39699,100270171202400055,202400055,2024-07-14,1241,171,1,2,3,10,3,2,2024-06-16 03:02:21,2024-06-16 05:36:21,2024-07-14 16:52:21,12.96553,77.962881,FIR registered based on complaint. Accused identified. Further investigation in progress.,27,Eve Teasing
39700,100060076202200049,202200049,2022-12-24,1907,76,1,2,1,1,4,7,2022-12-10 12:00:40,2022-12-10 14:16:40,2022-12-24 19:39:40,13.366504,75.09093,Deceased was found with stab wounds near Dakshina Kannada Market. Old enmity suspected. Accused identified as acquaintance of victim.,6,Murder
39701,100040056202300058,202300058,2023-04-30,1592,56,1,1,1,3,4,8,2023-04-18 22:53:50,2023-04-19 01:28:50,2023-04-30 18:37:50,15.842717,74.73133,Complainant reported Grievous Hurt at Belagavi Bus Stand on 18/04/2023. Statement recorded. Investigation initiated.,4,Grievous Hurt
39702,100010003202300051,202300051,2023-06-12,122,3,1,2,1,3,1,9,2023-05-27 16:31:56,2023-05-27 18:37:56,2023-06-12 12:18:56,12.80213,77.594989,Complainant reported Grievous Hurt at Bangalore Urban Bus Stand on 27/05/2023. Statement recorded. Investigation initiated.,1,Grievous Hurt
39703,100010028202300062,202300062,2023-09-20,1731,28,1,2,7,19,2,4,2023-09-01 22:17:17,2023-09-02 01:00:17,2023-09-20 22:07:17,12.99716,77.404988,Complainant reported NDPS Trafficking at Bangalore Urban Market on 01/09/2023. Statement recorded. Investigation initiated.,1,NDPS Trafficking
39704,100010009202200050,202200050,2022-06-18,1538,9,1,2,2,7,3,10,2022-06-09 10:36:41,2022-06-09 11:16:41,2022-06-18 22:32:41,12.74924,77.122457,"Two suspects on a white Apache motorcycle targeted lone elderly female walkers near Bangalore Urban Bus Stand, snatched gold chain from behind and fled.",1,Chain Snatching
39705,100220155202300058,202300058,2023-09-29,278,155,1,2,3,10,1,7,2023-09-24 17:56:29,2023-09-24 18:37:29,2023-09-29 23:05:29,14.552014,75.861073,Complainant reported Eve Teasing at Haveri Main Road on 24/09/2023. Statement recorded. Investigation initiated.,22,Eve Teasing
39706,100090098202400046,202400046,2024-12-17,576,98,1,2,7,19,2,7,2024-11-21 07:14:11,2024-11-21 09:29:11,2024-12-17 17:38:11,15.014646,74.999149,Complainant reported NDPS Trafficking at Dharwad Circle on 21/11/2024. Statement recorded. Investigation initiated.,9,NDPS Trafficking
39707,100270170202400063,202400063,2024-07-19,1199,170,1,2,1,4,3,5,2024-07-16 11:47:57,2024-07-16 13:54:57,2024-07-19 22:56:57,13.175051,78.066958,FIR registered based on complaint. Accused identified. Further investigation in progress.,27,Simple Assault
39708,300030046202400012,202400012,2024-12-04,1188,46,3,1,1,4,3,2,2024-11-07 08:42:07,2024-11-07 11:16:07,2024-12-04 20:48:07,12.51439,76.570637,FIR registered based on complaint. Accused identified. Further investigation in progress.,3,Simple Assault
39709,100100106202200051,202200051,2022-01-12,594,106,1,1,8,20,2,4,2022-01-03 22:04:07,2022-01-03 23:33:07,2022-01-12 11:41:07,17.068571,75.847281,Complainant reported Other IPC Offence at Vijayapura Layout on 03/01/2022. Statement recorded. Investigation initiated.,10,Other IPC Offence
39710,100090096202200051,202200051,2022-07-06,1794,96,1,1,3,12,3,10,2022-06-20 17:04:53,2022-06-20 17:36:53,2022-07-06 07:44:53,15.12058,75.298188,FIR registered based on complaint. Accused identified. Further investigation in progress.,9,Sexual Assault
39711,100300181202400047,202400047,2024-11-13,1468,181,1,2,5,15,2,9,2024-10-23 19:30:36,2024-10-23 21:07:36,2024-11-13 17:29:36,15.277755,76.074621,Complainant reported Atrocity (SC/ST Act) at Vijayanagara Bus Stand on 23/10/2024. Statement recorded. Investigation initiated.,30,Atrocity (SC/ST Act)
39712,100250165202300054,202300054,2023-07-21,1636,165,1,1,1,2,2,10,2023-07-18 04:30:04,2023-07-18 07:07:04,2023-07-21 16:03:04,12.043924,76.871438,FIR registered based on complaint. Accused identified. Further investigation in progress.,25,Attempt to Murder
39713,100250166202200059,202200059,2022-10-04,277,166,1,1,3,12,1,10,2022-09-24 13:18:48,2022-09-24 13:31:48,2022-10-04 02:40:48,12.333269,77.217101,Complainant reported Sexual Assault at Chamarajanagara Market on 24/09/2022. Statement recorded. Investigation initiated.,25,Sexual Assault
39714,100160136202300047,202300047,2023-03-13,155,136,1,2,2,7,1,8,2023-03-03 19:41:46,2023-03-03 21:38:46,2023-03-13 19:15:46,14.568133,74.923747,"Accused on two-wheeler approached victim near Uttara Kannada Main Road signal, grabbed gold chain and sped away towards south.",16,Chain Snatching
39715,100250165202200053,202200053,2022-11-20,11,165,1,2,6,17,1,2,2022-11-16 19:07:22,2022-11-16 21:28:22,2022-11-20 04:55:22,11.752093,76.528933,Complainant reported Online Harassment at Chamarajanagara Layout on 16/11/2022. Statement recorded. Investigation initiated.,25,Online Harassment
39716,100120118202200050,202200050,2022-07-08,1656,118,1,2,2,8,2,4,2022-06-27 13:54:45,2022-06-27 16:37:45,2022-07-08 09:22:45,16.058355,77.011623,Complainant reported Commercial Robbery at Raichur Layout on 27/06/2022. Statement recorded. Investigation initiated.,12,Commercial Robbery
39717,100040058202400048,202400048,2024-08-11,477,58,1,1,2,7,1,10,2024-07-22 17:04:33,2024-07-22 19:04:33,2024-08-11 00:14:33,15.846287,74.980335,"Accused on two-wheeler approached victim near Belagavi Layout signal, grabbed gold chain and sped away towards south.",4,Chain Snatching
39718,100250165202200054,202200054,2022-05-14,11,165,1,2,1,2,1,8,2022-05-06 03:45:34,2022-05-06 04:19:34,2022-05-14 05:26:34,11.945777,77.058552,FIR registered based on complaint. Accused identified. Further investigation in progress.,25,Attempt to Murder
39719,100290178202200051,202200051,2022-06-10,311,178,1,2,2,5,1,5,2022-05-15 21:52:59,2022-05-15 23:43:59,2022-06-10 06:05:59,16.520212,77.003214,Two-wheeler was parked near Yadgir Layout. Ignition bypassed using duplicate key. Vehicle stolen between 13:00 and 22:00.,29,Vehicle Theft
39720,100100104202400049,202400049,2024-05-03,1256,104,1,1,6,17,1,5,2024-04-07 17:46:51,2024-04-07 18:23:51,2024-05-03 21:43:51,16.966515,75.692855,Complainant reported Online Harassment at Vijayapura Main Road on 07/04/2024. Statement recorded. Investigation initiated.,10,Online Harassment
39721,400010028202400004,202400004,2024-10-13,1337,28,4,2,4,13,1,3,2024-10-08 15:53:20,2024-10-08 18:04:20,2024-10-13 03:25:20,12.791415,77.845301,FIR registered based on complaint. Accused identified. Further investigation in progress.,1,Cheating
39722,100010006202200053,202200053,2022-08-08,1514,6,1,2,3,12,2,10,2022-07-10 20:39:51,2022-07-10 22:48:51,2022-08-08 07:09:51,13.00672,78.108365,Complainant reported Sexual Assault at Bangalore Urban Main Road on 10/07/2022. Statement recorded. Investigation initiated.,1,Sexual Assault
39723,100030049202400052,202400052,2024-04-25,1033,49,1,2,4,14,1,9,2024-04-20 12:55:24,2024-04-20 13:48:24,2024-04-25 03:09:24,12.460627,76.355738,FIR registered based on complaint. Accused identified. Further investigation in progress.,3,Fraud
39724,300040056202200015,202200015,2022-05-10,1433,56,3,2,3,12,1,6,2022-04-30 19:59:19,2022-04-30 22:58:19,2022-05-10 09:31:19,15.878614,74.19671,Complainant reported Sexual Assault at Belagavi Bus Stand on 30/04/2022. Statement recorded. Investigation initiated.,4,Sexual Assault
39725,100060071202200051,202200051,2022-09-16,1965,71,1,1,1,1,3,6,2022-08-26 12:59:27,2022-08-26 13:07:27,2022-09-16 00:55:27,13.415344,74.608778,Victim attacked with sharp weapon during altercation over land dispute. Succumbed to injuries at hospital.,6,Murder
39726,100010010202400047,202400047,2024-06-09,46,10,1,2,6,16,2,9,2024-05-20 20:20:18,2024-05-20 20:44:18,2024-06-09 08:15:18,13.250139,77.833171,"Caller posed as KYC officer of Karnataka bank. Victim shared OTP and Rs 76,000 was debited.",1,Cyber Fraud
39727,300270170202400010,202400010,2024-11-07,514,170,3,2,1,1,2,5,2024-10-24 22:44:32,2024-10-25 00:48:32,2024-11-07 05:20:32,12.966271,78.211501,Victim attacked with sharp weapon during altercation over land dispute. Succumbed to injuries at hospital.,27,Murder
