CSID,CaseMasterID,csdate,cstype,PolicePersonID
12654,42557,2023-12-02,C,849
12655,42559,2024-01-06,A,1392
12656,42565,2024-11-27,B,766
12657,42567,2024-08-24,A,1848
12658,42575,2022-08-14,C,5
12659,42576,2023-10-29,A,892
12660,42578,2023-01-30,A,468
12661,42579,2023-02-06,A,1738
12662,42581,2025-02-21,C,607
12663,42588,2024-11-23,C,748
12664,42591,2025-03-04,A,748
12665,42593,2025-02-25,C,1737
12666,42596,2022-06-22,C,792
12667,42606,2022-12-08,A,391
12668,42607,2023-07-06,A,1745
12669,42612,2024-11-01,A,1598
12670,42613,2024-08-18,C,1928
12671,42618,2023-08-16,A,845
12672,42631,2022-08-18,A,749
12673,42633,2025-02-23,A,1699
12674,42635,2025-05-29,A,1193
12675,42638,2023-08-09,A,948
12676,42640,2022-11-18,A,1422
12677,42652,2023-02-11,A,94
12678,42657,2024-03-08,A,1572
12679,42659,2023-08-17,A,1214
12680,42660,2022-08-26,A,1710
12681,42663,2024-10-22,C,963
12682,42670,2025-03-20,A,1220
12683,42671,2024-03-29,A,797
12684,42675,2022-09-20,A,459
12685,42684,2023-09-13,A,860
12686,42687,2024-08-20,C,686
12687,42688,2023-05-14,C,1445
12688,42696,2023-08-28,A,424
12689,42697,2023-06-26,A,1984
12690,42701,2023-08-30,A,1571
12691,42709,2022-12-17,A,53
12692,42710,2024-12-08,A,1886
12693,42711,2023-03-28,B,405
12694,42712,2022-10-26,A,856
12695,42714,2022-07-04,A,925
12696,42716,2025-01-12,A,1969
12697,42719,2023-10-20,A,926
12698,42724,2022-06-17,A,973
12699,42726,2023-08-06,A,401
12700,42727,2024-10-24,A,545
12701,42732,2022-11-25,A,799
12702,42735,2025-03-31,A,1968
12703,42737,2024-12-09,A,1940
12704,42741,2022-07-18,A,1256
12705,42745,2025-06-26,A,1641
12706,42746,2024-06-18,A,1530
12707,42747,2023-08-14,A,307
12708,42750,2024-10-16,A,1362
12709,42751,2024-12-22,A,756
12710,42752,2024-12-21,C,1003
12711,42756,2022-04-20,A,341
12712,42759,2023-01-22,A,533
12713,42760,2023-08-03,A,1428
12714,42768,2024-04-19,A,543
12715,42769,2024-07-30,B,318
12716,42772,2023-01-23,B,235
12717,42780,2023-12-10,A,1211
12718,42781,2022-09-18,A,348
12719,42782,2023-10-13,A,1815
12720,42784,2023-01-08,A,1158
12721,42785,2023-02-06,C,758
12722,42787,2022-08-29,A,1105
12723,42789,2023-01-15,C,1749
12724,42791,2023-01-23,C,476
12725,42794,2024-02-08,A,577
12726,42795,2023-09-04,A,1159
12727,42799,2023-11-22,A,403
12728,42800,2024-07-01,A,1366
12729,42803,2022-09-30,A,1066
12730,42806,2024-08-05,C,264
12731,42810,2022-11-16,C,902
12732,42812,2022-08-21,C,162
12733,42816,2024-12-13,A,683
12734,42821,2024-03-10,A,1211
12735,42822,2023-11-26,A,74
12736,42823,2024-09-13,A,1310
12737,42826,2023-10-09,A,1113
12738,42832,2024-02-10,A,652
12739,42833,2025-02-26,A,1622
12740,42844,2023-01-18,C,1859
12741,42845,2022-12-31,A,1159
12742,42850,2025-04-01,A,883
12743,42853,2024-06-12,A,545
12744,42854,2024-04-14,A,128
12745,42855,2022-04-05,A,1322
12746,42857,2022-07-08,B,1692
12747,42858,2024-09-02,A,221
12748,42861,2023-05-11,A,742
12749,42862,2024-04-08,C,1963
12750,42867,2024-09-24,C,201
12751,42869,2024-03-13,A,1088
12752,42871,2023-02-10,A,939
12753,42876,2023-09-07,A,770
12754,42878,2023-06-27,B,1490
12755,42880,2024-08-31,C,1294
12756,42881,2023-04-09,A,464
12757,42882,2025-03-04,C,457
12758,42888,2025-05-20,A,434
12759,42890,2024-01-30,A,557
12760,42891,2022-10-20,A,415
12761,42895,2024-08-07,A,231
12762,42897,2022-10-06,C,1235
12763,42901,2024-08-22,A,1268
12764,42903,2024-09-17,A,1539
12765,42910,2025-05-17,A,201
12766,42913,2024-12-21,A,1563
12767,42915,2023-11-22,A,491
12768,42928,2024-05-12,A,1658
12769,42929,2024-10-08,A,1512
12770,42934,2023-08-26,C,1003
12771,42938,2024-07-17,C,90
12772,42944,2024-09-22,A,444
12773,42953,2023-12-23,A,1001
12774,42961,2023-08-03,A,1314
12775,42964,2024-07-31,A,915
12776,42966,2023-04-30,A,1984
12777,42970,2023-05-24,A,1670
12778,42978,2024-08-16,A,249
12779,42980,2023-03-06,A,1841
12780,42981,2022-06-12,A,638
12781,42985,2024-02-20,A,1887
12782,42988,2023-02-25,C,418
12783,42989,2023-11-28,A,1811
12784,42990,2025-03-09,A,1589
12785,42997,2023-08-02,A,199
12786,42999,2024-12-24,A,1762
12787,43002,2024-01-27,A,458
12788,43006,2024-11-01,A,1823
12789,43009,2023-11-27,C,1103
12790,43013,2023-09-20,C,806
12791,43018,2023-09-05,A,685
12792,43021,2023-12-29,A,1764
12793,43023,2023-01-23,C,1648
12794,43024,2023-07-28,A,1136
12795,43025,2023-09-17,A,1519
12796,43027,2024-02-27,A,174
12797,43029,2022-05-19,A,673
12798,43032,2024-07-23,A,223
12799,43041,2023-02-23,B,1923
12800,43044,2023-01-04,C,1128
12801,43049,2024-10-09,A,655
12802,43051,2024-12-04,B,1913
12803,43054,2023-12-06,B,819
12804,43056,2024-04-21,A,677
12805,43057,2023-12-22,A,375
12806,43061,2024-10-22,A,735
12807,43064,2023-10-31,C,1916
12808,43071,2024-04-24,C,1783
12809,43075,2024-03-14,A,403
12810,43076,2023-03-06,A,195
12811,43079,2023-09-06,C,222
12812,43082,2024-03-19,A,1528
12813,43083,2023-03-15,A,1468
12814,43084,2024-07-22,A,979
12815,43087,2023-11-01,B,1575
12816,43093,2023-06-02,C,905
12817,43095,2024-07-05,C,697
12818,43097,2023-04-14,A,1099
12819,43103,2023-05-24,A,1339
12820,43107,2024-11-12,A,1842
12821,43114,2022-12-24,A,516
12822,43129,2022-10-21,C,547
12823,43134,2022-11-23,C,501
12824,43135,2025-08-28,C,1948
12825,43138,2025-02-27,A,1210
12826,43140,2023-01-08,A,645
12827,43141,2023-12-29,C,828
12828,43142,2022-11-30,A,81
12829,43144,2024-07-21,A,567
12830,43146,2024-03-11,B,1060
12831,43150,2023-09-10,A,51
12832,43154,2023-02-01,A,472
12833,43157,2023-04-04,A,423
12834,43159,2022-09-06,C,1319
12835,43165,2023-07-10,A,351
12836,43166,2024-09-30,A,156
12837,43167,2025-01-05,A,951
12838,43170,2025-01-09,A,1935
12839,43171,2022-08-04,A,1950
12840,43173,2025-05-15,A,455
12841,43176,2023-08-26,B,1943
12842,43181,2025-01-06,A,1404
12843,43183,2023-10-20,A,261
12844,43185,2024-04-30,C,443
12845,43187,2025-06-11,A,1897
12846,43189,2023-10-12,C,496
12847,43192,2022-03-30,C,1392
12848,43194,2025-03-17,C,1052
12849,43195,2023-04-08,A,1042
12850,43200,2023-06-13,A,318
12851,43207,2025-01-03,C,1158
12852,43208,2024-03-09,A,1657
12853,43210,2025-10-28,A,346
12854,43211,2023-10-09,C,1783
12855,43217,2023-01-01,A,1406
12856,43225,2023-08-09,A,215
12857,43236,2025-03-10,B,635
12858,43237,2022-07-18,A,591
12859,43241,2024-03-26,A,1800
12860,43246,2024-10-20,A,1264
12861,43247,2023-04-13,A,1814
12862,43256,2022-07-05,C,1298
12863,43257,2024-06-01,C,341
12864,43261,2022-11-25,A,877
12865,43263,2025-05-23,A,1829
12866,43266,2023-11-23,A,785
12867,43273,2024-11-07,A,1106
12868,43275,2023-08-03,A,1868
12869,43277,2023-08-18,A,496
12870,43282,2022-09-13,A,245
12871,43283,2024-07-20,A,366
12872,43287,2024-09-27,B,924
12873,43288,2024-05-27,A,1072
12874,43299,2022-11-17,A,1622
12875,43305,2023-07-20,A,935
12876,43307,2024-06-30,A,1278
12877,43311,2024-12-03,C,603
12878,43322,2023-06-25,A,1089
12879,43324,2024-07-10,C,852
12880,43329,2022-04-27,A,190
12881,43332,2023-07-18,A,164
12882,43335,2024-07-28,A,1574
12883,43337,2023-11-10,A,332
12884,43338,2025-02-27,A,819
12885,43341,2023-03-12,A,1291
12886,43348,2024-02-11,A,940
12887,43356,2023-09-11,C,1933
12888,43357,2024-07-24,A,1598
12889,43358,2024-05-25,A,504
12890,43359,2025-04-04,A,843
12891,43360,2023-09-17,A,392
12892,43361,2024-04-21,B,847
12893,43363,2023-12-05,A,419
12894,43364,2023-07-09,A,1219
12895,43375,2023-01-24,A,900
12896,43377,2025-06-13,C,476
12897,43380,2023-04-01,C,1156
12898,43383,2023-06-04,A,402
12899,43385,2025-03-24,A,1822
12900,43387,2024-05-14,A,1970
12901,43388,2024-10-05,C,1790
12902,43392,2024-05-21,A,1871
12903,43393,2022-12-04,C,266
12904,43400,2024-12-14,A,1292
12905,43403,2022-10-09,A,1502
12906,43405,2023-06-19,A,1159
12907,43410,2025-09-30,A,319
12908,43414,2023-10-25,B,1183
12909,43418,2024-01-08,C,1000
12910,43419,2023-04-28,A,185
12911,43420,2025-03-14,A,461
12912,43421,2023-04-01,A,132
12913,43424,2022-11-14,B,517
12914,43428,2024-01-15,A,864
12915,43441,2023-04-24,A,1092
12916,43442,2022-10-28,A,1294
12917,43443,2024-07-30,A,1913
12918,43445,2024-09-30,A,1037
12919,43449,2023-01-02,B,1990
12920,43450,2025-07-03,A,68
12921,43451,2024-06-22,B,489
12922,43464,2024-07-28,A,61
12923,43466,2024-08-14,A,740
12924,43467,2023-08-03,A,879
12925,43468,2024-12-31,A,1383
12926,43469,2022-12-08,A,1941
12927,43473,2024-01-06,A,1933
12928,43479,2024-05-25,A,1091
12929,43481,2024-06-23,A,792
12930,43487,2024-06-07,C,730
12931,43489,2024-10-31,A,188
12932,43490,2023-11-19,C,401
12933,43495,2024-07-15,A,576
12934,43499,2023-11-10,A,1441
12935,43500,2024-11-29,A,1263
12936,43502,2023-04-08,A,1395
12937,43509,2023-08-29,A,252
12938,43510,2024-04-08,A,403
12939,43513,2023-07-04,A,607
12940,43515,2024-07-15,A,1842
12941,43519,2024-10-14,A,1534
12942,43524,2023-10-02,B,337
12943,43533,2025-01-14,A,590
12944,43535,2023-07-28,A,1648
12945,43537,2024-01-13,C,705
12946,43548,2023-06-06,A,573
12947,43549,2024-09-11,C,579
12948,43555,2024-07-28,C,1796
12949,43557,2023-10-20,B,1438
12950,43559,2025-03-17,A,1794
12951,43568,2023-06-06,B,1306
12952,43569,2024-07-10,A,175
12953,43570,2022-03-18,A,545
12954,43572,2025-06-13,A,1321
12955,43573,2024-03-20,B,333
12956,43575,2022-09-26,C,173
12957,43577,2024-03-30,A,100
12958,43579,2024-06-17,A,1118
12959,43581,2023-02-01,A,608
12960,43582,2023-07-17,B,1599
12961,43583,2024-07-01,B,1162
12962,43597,2024-07-01,A,1091
12963,43603,2024-10-20,C,1605
12964,43607,2024-07-09,A,634
12965,43609,2023-01-28,A,402
12966,43613,2024-09-04,A,707
12967,43615,2023-03-12,A,1100
12968,43617,2022-07-17,B,1866
12969,43622,2022-08-25,A,1606
12970,43627,2024-11-26,A,1000
12971,43645,2023-04-02,B,1403
12972,43646,2024-02-22,A,705
12973,43647,2024-06-13,A,1504
12974,43652,2024-08-15,A,1048
12975,43655,2024-05-17,A,983
12976,43659,2022-11-15,C,1792
12977,43665,2023-03-25,A,503
12978,43666,2024-07-01,C,55
12979,43667,2022-10-04,C,1765
12980,43670,2022-05-12,A,349
12981,43671,2025-12-06,A,949
12982,43673,2024-04-30,A,1784
12983,43674,2024-11-20,B,1906
12984,43681,2022-08-29,A,1687
12985,43682,2022-03-31,B,1006
12986,43690,2025-10-11,A,662
12987,43692,2023-11-08,A,412
12988,43696,2025-02-14,A,1772
12989,43701,2024-07-16,A,1807
12990,43702,2024-01-28,A,494
12991,43703,2023-01-09,A,1997
12992,43709,2025-03-07,A,27
12993,43714,2024-09-20,A,659
12994,43715,2024-01-05,C,1157
12995,43717,2022-06-30,A,1337
12996,43719,2022-12-22,A,510
12997,43722,2022-11-23,A,593
12998,43723,2024-08-13,A,1007
12999,43725,2024-12-27,C,1382
13000,43730,2022-12-15,A,1881
13001,43732,2025-05-03,C,1152
13002,43735,2023-04-17,A,1441
13003,43737,2024-12-28,A,1254
13004,43740,2023-04-30,A,1113
13005,43742,2024-08-04,B,607
13006,43743,2024-05-11,C,1336
13007,43744,2023-06-18,A,1134
13008,43745,2023-11-20,A,1869
13009,43751,2024-06-09,A,351
13010,43753,2024-09-12,A,761
13011,43755,2023-01-09,C,1164
13012,43762,2023-10-08,C,1742
13013,43763,2024-02-19,C,1252
13014,43766,2023-12-07,B,679
13015,43770,2024-07-20,A,853
13016,43772,2025-04-29,C,1933
13017,43775,2024-01-09,A,1543
13018,43777,2024-12-10,A,1621
13019,43778,2025-03-10,A,1004
13020,43786,2023-01-07,B,1885
13021,43787,2023-02-07,C,1023
13022,43788,2023-05-07,A,266
13023,43789,2023-12-15,A,818
13024,43792,2025-06-12,A,1863
13025,43796,2024-06-27,A,1731
13026,43797,2023-08-08,A,873
13027,43800,2023-07-22,C,1249
13028,43803,2023-12-04,A,1742
13029,43807,2024-08-02,A,1401
13030,43808,2023-03-06,B,1622
13031,43812,2024-01-05,A,1879
13032,43815,2022-12-08,B,1170
13033,43817,2024-01-14,A,1567
13034,43818,2024-11-25,A,1527
13035,43822,2023-02-05,A,125
13036,43826,2023-11-04,A,1184
13037,43829,2025-01-30,C,855
13038,43832,2023-10-21,A,589
13039,43834,2023-05-23,A,10
13040,43835,2022-11-16,B,1791
13041,43839,2022-11-07,A,707
13042,43840,2024-10-04,A,597
13043,43846,2022-11-30,A,1373
13044,43851,2023-08-21,A,1316
13045,43854,2024-06-18,B,1777
13046,43855,2023-08-22,C,881
13047,43857,2024-12-21,A,890
13048,43864,2024-10-07,A,1046
13049,43865,2023-04-07,A,597
13050,43868,2023-08-01,A,1712
13051,43870,2023-05-28,C,1669
13052,43874,2022-03-10,C,170
13053,43875,2024-06-03,B,569
13054,43877,2023-07-31,A,1163
13055,43878,2022-07-17,C,1912
13056,43882,2023-10-19,C,1113
13057,43885,2024-01-06,A,1572
13058,43889,2023-03-29,A,1507
13059,43890,2024-02-27,A,800
13060,43891,2023-04-05,C,983
13061,43895,2022-08-21,A,1039
13062,43899,2024-01-09,C,264
13063,43911,2022-11-10,A,210
13064,43912,2023-01-08,A,48
13065,43917,2022-08-31,A,1038
13066,43918,2022-08-31,B,1999
13067,43919,2025-02-11,A,1202
13068,43920,2022-10-28,A,819
13069,43922,2023-10-24,A,919
13070,43928,2023-09-01,A,110
13071,43929,2023-10-23,B,1093
13072,43931,2025-11-12,A,362
13073,43932,2023-01-04,A,1003
13074,43933,2025-08-13,C,1404
13075,43935,2022-06-03,C,1016
13076,43946,2023-03-02,C,1698
13077,43948,2022-10-28,A,901
13078,43955,2022-12-04,A,1508
13079,43960,2024-06-15,C,243
13080,43961,2024-04-12,A,9
13081,43984,2024-07-24,A,1618
13082,43987,2024-12-04,B,705
13083,43994,2022-09-05,A,1088
13084,43995,2022-11-12,B,1799
13085,43998,2023-12-31,A,484
13086,44000,2022-12-04,A,1198
13087,44001,2024-02-29,A,141
13088,44005,2025-01-29,A,1881
13089,44006,2024-09-18,A,147
13090,44008,2022-09-18,A,328
13091,44020,2022-12-30,A,253
13092,44023,2024-08-30,A,10
13093,44027,2023-10-02,C,986
13094,44028,2025-02-10,A,827
13095,44029,2023-12-07,A,1757
13096,44031,2024-08-04,A,1353
13097,44042,2022-05-09,A,542
13098,44048,2024-04-25,A,1680
13099,44050,2024-02-18,A,1393
13100,44054,2025-02-27,C,1459
13101,44056,2025-03-05,A,1934
13102,44059,2024-08-03,B,1907
13103,44065,2024-10-30,A,1234
13104,44069,2024-08-17,B,1888
13105,44074,2024-02-23,A,765
13106,44075,2024-07-14,A,1325
13107,44076,2023-06-05,A,165
13108,44080,2023-08-03,A,1708
13109,44084,2022-09-18,A,1637
13110,44089,2024-09-19,A,963
13111,44090,2024-02-16,C,1919
13112,44091,2023-03-27,A,1933
13113,44095,2023-03-06,A,1276
13114,44101,2025-06-05,A,1973
13115,44103,2024-01-24,A,1771
13116,44104,2024-09-15,A,1869
13117,44106,2025-06-02,A,28
13118,44110,2025-05-19,B,1537
13119,44111,2023-07-13,A,1323
13120,44116,2023-02-04,A,1732
13121,44121,2023-05-12,A,1200
13122,44122,2023-01-01,A,376
13123,44132,2025-02-17,A,813
13124,44134,2023-02-22,A,1835
13125,44138,2023-01-28,B,1035
13126,44142,2024-08-18,A,363
13127,44144,2024-08-23,A,1564
13128,44145,2024-05-24,A,1847
13129,44158,2023-11-13,A,897
13130,44168,2024-09-12,A,1394
13131,44169,2023-02-14,A,1867
13132,44172,2023-01-18,B,1493
13133,44175,2023-02-08,A,776
13134,44187,2025-01-11,A,489
13135,44190,2024-07-28,A,858
13136,44192,2024-11-01,A,1508
13137,44195,2024-05-22,C,1137
13138,44200,2024-12-17,B,1569
13139,44202,2022-05-25,A,538
13140,44203,2023-12-22,A,28
13141,44204,2024-11-05,A,75
13142,44206,2025-08-12,B,739
13143,44214,2023-09-30,B,431
13144,44215,2023-06-20,A,1413
13145,44218,2022-12-10,A,324
13146,44220,2023-08-06,A,1566
13147,44224,2022-05-08,A,406
13148,44225,2022-07-02,C,1978
13149,44232,2022-10-22,A,622
13150,44233,2025-07-28,C,501
13151,44239,2023-03-12,A,651
13152,44245,2023-11-01,A,324
13153,44246,2023-08-01,B,1247
13154,44247,2023-02-08,C,1976
13155,44250,2024-05-28,A,1687
13156,44251,2022-07-29,A,1667
13157,44255,2025-07-08,C,936
13158,44259,2024-02-29,A,328
13159,44261,2024-05-29,A,973
13160,44262,2024-08-26,A,363
13161,44264,2024-03-20,C,1371
13162,44266,2024-12-17,A,1272
13163,44270,2023-08-03,C,809
13164,44279,2023-01-06,A,1464
13165,44281,2023-07-01,A,120
13166,44285,2025-02-09,C,1688
13167,44289,2023-09-08,A,8
13168,44291,2024-10-12,A,1950
13169,44292,2023-02-12,A,758
13170,44295,2023-06-19,A,593
13171,44302,2024-08-23,C,582
13172,44303,2023-02-28,A,1796
13173,44304,2024-02-28,A,1778
13174,44309,2023-11-04,A,371
13175,44313,2025-06-27,A,351
13176,44315,2022-06-17,A,1971
13177,44323,2024-10-19,A,1750
13178,44325,2024-09-22,A,1791
13179,44326,2022-11-15,A,1440
13180,44331,2023-07-08,A,420
13181,44333,2025-04-06,B,817
13182,44336,2024-09-13,A,1822
13183,44338,2023-06-05,A,212
13184,44348,2024-10-07,A,44
13185,44350,2023-01-14,A,924
13186,44355,2024-05-12,A,521
13187,44360,2023-03-29,A,1580
13188,44364,2023-10-31,B,661
13189,44368,2024-03-08,A,1242
13190,44377,2023-12-27,B,348
13191,44380,2023-02-24,B,924
13192,44381,2024-03-07,A,1371
13193,44385,2023-05-27,A,567
13194,44386,2023-02-19,A,157
13195,44388,2023-03-13,A,458
13196,44391,2024-03-21,B,1757
13197,44392,2025-03-27,A,1512
13198,44393,2024-04-08,A,358
13199,44397,2022-04-07,A,923
13200,44400,2024-01-04,A,1620
13201,44402,2022-10-31,C,654
13202,44407,2024-02-22,B,1999
13203,44408,2022-04-22,B,1411
13204,44417,2023-04-17,A,1261
13205,44427,2024-03-19,B,674
13206,44446,2025-04-18,C,1377
13207,44450,2024-10-22,A,1762
13208,44456,2025-02-26,A,876
13209,44458,2022-10-26,A,658
13210,44459,2024-02-28,C,916
13211,44461,2025-04-11,A,1157
13212,44462,2022-11-17,B,707
13213,44464,2023-01-26,C,1772
13214,44468,2023-09-19,A,370
13215,44471,2024-06-21,A,1511
13216,44473,2025-05-11,C,211
13217,44479,2025-04-02,C,14
13218,44480,2022-11-25,C,379
13219,44482,2024-03-12,A,1960
13220,44489,2024-07-11,B,92
13221,44491,2025-02-21,A,44
13222,44499,2025-06-02,A,1217
13223,44501,2023-09-22,A,1554
13224,44504,2022-05-28,A,239
13225,44505,2022-09-21,A,1463
13226,44517,2024-01-09,C,412
13227,44521,2023-07-12,B,763
13228,44522,2024-02-28,C,1700
13229,44523,2022-08-25,A,1352
13230,44524,2025-02-04,C,213
13231,44527,2023-05-17,B,1473
13232,44530,2022-10-06,C,1808
13233,44540,2024-01-21,C,824
13234,44545,2025-02-18,B,1584
13235,44547,2024-05-17,A,1045
13236,44555,2022-11-03,A,238
13237,44558,2022-12-11,A,212
13238,44563,2022-08-25,A,924
13239,44564,2024-03-31,A,225
13240,44566,2023-10-27,A,959
13241,44569,2023-06-22,A,1300
13242,44573,2024-01-02,C,1010
13243,44577,2022-12-10,A,1601
13244,44578,2023-02-17,C,1625
13245,44579,2025-02-18,A,827
13246,44581,2024-11-12,A,1364
13247,44588,2024-01-18,A,1627
13248,44589,2024-02-29,A,1186
13249,44595,2023-03-30,A,1139
13250,44597,2022-12-06,A,1506
13251,44598,2024-12-25,B,1672
13252,44600,2023-10-17,A,1218
13253,44603,2022-08-31,A,1931
13254,44605,2023-07-26,A,987
13255,44608,2025-05-20,A,1323
13256,44609,2024-04-09,A,485
13257,44610,2022-12-03,A,822
13258,44612,2025-06-14,A,789
13259,44615,2024-08-23,A,1274
13260,44617,2024-12-10,A,187
13261,44618,2025-01-01,A,136
13262,44623,2024-03-30,A,1561
13263,44624,2023-06-19,A,1464
13264,44625,2024-04-01,A,1823
13265,44645,2023-07-01,A,1012
13266,44646,2024-11-05,C,1830
13267,44649,2024-12-15,C,308
13268,44656,2023-07-22,A,1016
13269,44659,2024-04-19,A,356
13270,44660,2022-11-27,A,507
13271,44667,2024-07-21,A,232
13272,44672,2024-09-23,A,1323
13273,44673,2025-11-05,A,238
13274,44677,2025-03-22,A,1461
13275,44683,2025-06-07,A,484
13276,44685,2022-11-27,A,296
13277,44699,2023-04-06,A,1455
13278,44703,2025-11-12,A,1836
13279,44705,2024-08-28,A,150
13280,44706,2023-05-10,A,1023
13281,44710,2022-08-17,A,22
13282,44712,2024-03-10,A,1500
13283,44719,2023-09-02,A,1234
13284,44725,2024-01-28,B,918
13285,44726,2023-09-03,A,792
13286,44729,2022-08-08,A,281
13287,44733,2023-09-12,A,1957
13288,44736,2022-10-15,A,352
13289,44740,2022-08-25,B,340
13290,44745,2024-06-06,C,962
13291,44747,2023-03-16,A,1315
13292,44752,2023-12-27,A,1254
13293,44754,2024-08-01,A,791
13294,44756,2024-09-26,C,1626
13295,44757,2023-11-24,A,1786
13296,44758,2024-11-16,A,1935
13297,44763,2022-08-06,A,1949
13298,44766,2024-12-13,A,422
13299,44774,2024-06-24,A,1882
13300,44776,2022-08-02,C,1684
13301,44782,2024-05-27,A,1554
13302,44784,2025-03-07,C,1575
13303,44788,2024-05-29,A,1722
13304,44790,2024-12-27,A,625
13305,44792,2022-05-05,A,308
13306,44793,2022-11-28,A,1735
13307,44797,2025-07-20,A,301
13308,44803,2023-08-04,A,1626
13309,44805,2023-08-21,A,1462
13310,44810,2023-03-14,A,1314
13311,44820,2024-11-06,A,484
13312,44829,2023-09-22,C,245
13313,44836,2022-10-13,A,238
13314,44842,2022-08-27,A,399
13315,44843,2025-03-27,A,1648
13316,44844,2023-01-04,A,1092
13317,44847,2023-05-12,A,1109
13318,44849,2023-09-14,A,79
13319,44852,2024-03-31,A,399
13320,44858,2022-11-13,A,1547
13321,44861,2023-01-09,A,812
13322,44863,2023-04-30,C,1213
13323,44864,2023-12-07,A,957
13324,44866,2024-12-19,A,746
13325,44867,2023-08-29,A,721
13326,44869,2022-03-17,A,670
13327,44871,2024-01-22,A,148
13328,44872,2023-09-25,A,832
13329,44885,2023-01-13,A,230
13330,44888,2024-07-14,C,1027
13331,44894,2024-02-14,A,1568
13332,44895,2024-04-28,B,983
13333,44906,2024-09-23,B,1836
13334,44909,2024-08-12,B,705
13335,44911,2023-03-05,A,836
13336,44912,2024-01-01,A,318
13337,44920,2024-05-08,C,1189
13338,44925,2024-12-30,A,1728
13339,44926,2022-08-31,A,121
13340,44929,2024-12-15,A,1786
13341,44931,2024-12-07,A,231
13342,44934,2024-02-15,A,1687
13343,44936,2023-07-13,A,1934
13344,44948,2022-07-26,A,1688
13345,44954,2025-09-19,C,1781
13346,44956,2022-07-29,A,1643
13347,44962,2024-06-30,A,319
13348,44964,2024-05-02,C,1912
13349,44967,2023-08-29,A,1791
13350,44970,2024-12-11,C,1447
13351,44972,2022-09-19,A,632
13352,44978,2024-05-30,A,997
13353,44987,2025-03-18,A,1788
13354,44991,2024-10-22,A,1538
13355,44994,2025-04-13,C,876
13356,44995,2023-04-11,A,1403
13357,44997,2025-06-15,A,550
13358,45005,2023-10-02,B,504
13359,45012,2024-10-12,A,867
13360,45014,2023-10-18,A,1228
13361,45018,2023-01-14,A,1546
13362,45023,2023-03-15,A,300
13363,45025,2022-08-05,A,326
13364,45026,2024-06-12,A,1934
13365,45029,2024-06-04,C,756
13366,45030,2023-06-14,C,1145
13367,45031,2023-05-05,A,1847
13368,45034,2024-07-19,A,486
13369,45037,2023-12-08,A,921
13370,45041,2024-10-06,C,1664
13371,45043,2025-08-05,A,760
13372,45044,2023-02-22,C,1420
13373,45045,2024-12-17,A,738
13374,45047,2025-02-09,A,151
13375,45049,2024-07-08,B,838
13376,45050,2024-10-22,A,33
13377,45052,2023-04-11,A,1464
13378,45065,2025-02-11,A,194
13379,45071,2024-11-21,A,1742
13380,45074,2024-04-01,B,382
13381,45075,2023-02-02,B,137
13382,45076,2022-12-22,A,809
13383,45082,2024-07-13,A,1050
