ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
27021,41014,1,2024-05-01,1,13,121,676,9,65823,1,0
27022,41015,1,2023-12-14,1,1,21,1506,4,65825,1,0
27023,41016,1,2024-09-23,1,9,100,1757,4,65826,1,0
27024,41017,1,2022-10-11,1,12,116,80,2,65827,1,0
27025,41018,1,2022-06-05,1,8,88,1090,5,65829,1,0
27026,41019,1,2022-11-18,1,3,46,1248,3,65830,1,0
27027,41023,1,2024-05-12,1,1,22,1197,8,65834,1,0
27028,41024,1,2023-10-09,1,25,166,815,9,65837,1,0
27029,41024,1,2023-09-26,1,25,166,815,9,65838,1,1
27030,41025,1,2022-10-11,1,1,26,1590,1,65840,1,0
27031,41025,2,2022-10-13,1,1,26,1590,1,65841,1,0
27032,41027,2,2023-09-02,1,15,133,1968,7,65846,1,0
27033,41028,1,2022-06-27,1,13,124,1072,2,65849,1,0
27034,41029,1,2022-11-21,1,1,11,661,6,65852,1,0
27035,41031,1,2023-07-31,1,20,151,111,9,65855,1,0
27036,41033,2,2024-01-23,1,1,2,936,4,65859,1,0
27037,41034,2,2023-01-08,1,10,103,1294,10,65860,1,1
27038,41035,1,2024-07-18,1,8,87,622,8,65861,1,0
27039,41036,1,2025-01-01,1,4,57,437,1,65863,1,0
27040,41037,1,2022-10-10,1,14,129,1467,9,65865,1,0
27041,41037,1,2022-10-21,1,14,129,1467,9,65866,1,0
27042,41038,1,2024-11-21,1,11,113,1177,9,65867,1,0
27043,41042,1,2024-06-27,1,7,83,1599,6,65874,1,0
27044,41043,1,2022-04-28,1,5,62,1739,2,65875,1,0
27045,41047,1,2022-06-24,1,26,167,1598,8,65882,1,0
27046,41048,2,2022-12-28,1,1,32,131,1,65883,1,0
27047,41050,1,2023-08-04,1,19,146,628,7,65885,1,0
27048,41051,1,2023-07-24,1,11,108,1251,5,65889,1,0
27049,41053,1,2023-01-31,1,6,73,217,7,65891,1,0
27050,41054,1,2022-11-17,1,3,46,1408,1,65894,1,0
27051,41055,1,2022-08-24,1,22,155,729,7,65895,1,0
27052,41056,1,2023-08-23,1,22,157,1421,2,65896,1,0
27053,41058,1,2024-10-08,1,4,55,1276,6,65898,1,0
27054,41058,1,2024-10-19,1,4,55,1276,6,65899,1,0
27055,41059,1,2022-02-12,1,15,132,382,5,65900,1,0
27056,41060,1,2022-06-21,1,15,130,1821,2,65903,1,0
27057,41061,1,2022-04-04,1,14,126,1076,5,65904,1,0
27058,41064,1,2024-08-11,1,3,51,1737,10,65908,1,0
27059,41065,1,2023-06-27,1,31,183,646,6,65910,1,0
27060,41066,1,2024-09-22,1,22,156,463,8,65914,1,0
27061,41067,1,2024-11-05,1,15,133,216,1,65915,1,0
27062,41067,1,2024-10-12,1,15,133,216,1,65916,1,0
27063,41068,1,2024-05-01,1,7,86,1059,9,65918,1,0
27064,41070,1,2024-10-31,1,1,14,1845,10,65921,1,0
27065,41072,1,2022-09-26,1,1,21,568,10,65923,1,0
27066,41073,1,2024-04-24,1,4,56,599,5,65924,1,0
27067,41074,1,2024-05-30,1,27,170,415,9,65925,1,0
27068,41078,1,2022-03-13,1,1,16,1346,10,65932,1,0
27069,41079,1,2024-06-20,1,30,181,552,5,65933,1,0
27070,41081,1,2024-07-15,1,5,66,1078,3,65935,1,0
27071,41083,1,2024-04-10,1,19,145,1075,5,65937,1,0
27072,41084,1,2024-06-21,1,8,93,1929,4,65938,1,0
27073,41086,1,2022-11-07,1,1,11,661,3,65941,1,0
27074,41090,1,2023-09-16,1,29,177,9,1,65947,1,0
27075,41091,1,2023-11-14,1,26,169,644,3,65949,1,0
27076,41092,1,2024-10-06,1,25,165,879,1,65950,1,0
27077,41094,1,2022-08-15,1,6,71,1122,8,65954,1,0
27078,41096,1,2022-05-17,1,1,11,813,1,65958,1,0
27079,41098,2,2023-11-07,1,1,3,1503,4,65961,1,0
27080,41098,1,2023-09-22,1,1,3,1503,4,65962,1,0
27081,41099,1,2024-03-16,1,1,14,142,2,65963,1,0
27082,41100,1,2022-01-17,1,11,114,1396,8,65966,1,0
27083,41105,1,2022-01-28,1,2,39,1776,6,65977,1,0
27084,41105,1,2022-01-09,1,2,39,1776,6,65978,1,0
27085,41107,1,2024-05-06,1,22,155,278,1,65981,1,0
27086,41109,1,2023-10-12,1,11,108,1888,1,65983,1,0
27087,41112,1,2024-11-30,1,1,26,1717,9,65989,1,0
27088,41113,1,2024-01-18,1,4,54,1958,3,65990,1,0
27089,41113,1,2024-03-23,1,4,54,1958,3,65991,1,0
27090,41114,1,2022-06-15,1,1,7,1509,6,65993,1,0
27091,41116,1,2023-08-07,1,5,63,1395,10,65996,1,0
27092,41117,1,2023-04-15,1,9,98,660,7,65998,1,0
27093,41119,2,2023-12-02,1,1,22,1132,3,66002,1,0
27094,41120,1,2022-01-24,1,15,134,493,4,66003,1,0
27095,41121,1,2022-09-06,1,1,2,1065,6,66007,1,0
27096,41122,1,2024-09-17,1,22,157,1358,10,66008,1,0
27097,41125,1,2023-12-16,1,3,50,1697,3,66011,1,0
27098,41126,1,2022-10-09,1,3,42,1490,7,66012,1,0
27099,41127,1,2023-02-27,1,29,178,889,3,66015,1,0
27100,41128,1,2023-04-08,1,21,153,1836,10,66018,1,1
27101,41129,1,2023-08-26,1,5,63,1649,9,66019,1,0
27102,41130,1,2024-01-01,1,27,170,514,4,66020,1,0
27103,41133,1,2024-04-13,1,1,26,1590,6,66023,1,0
27104,41133,1,2024-03-07,1,1,26,1590,6,66024,1,0
27105,41134,1,2022-12-12,1,11,113,1177,4,66025,1,0
27106,41134,1,2023-01-04,1,11,113,1177,4,66026,1,0
27107,41138,1,2023-12-29,1,1,18,1579,7,66032,1,0
27108,41140,1,2022-05-10,1,5,67,1993,8,66035,1,0
27109,41141,1,2023-10-06,1,19,144,1475,7,66037,1,0
27110,41144,1,2024-06-21,1,6,79,1971,1,66042,1,0
27111,41145,2,2024-09-21,1,17,139,21,10,66044,1,0
27112,41146,1,2022-09-15,1,12,116,1530,8,66045,1,0
27113,41147,1,2024-12-11,1,25,165,1636,3,66046,1,0
27114,41154,1,2024-07-18,1,9,97,1008,5,66057,1,0
27115,41155,1,2024-04-08,1,6,71,1279,5,66058,1,0
27116,41156,1,2024-07-17,1,20,149,1788,4,66060,1,0
27117,41157,1,2024-09-13,1,5,68,1541,3,66062,1,0
27118,41158,1,2024-04-13,1,11,110,145,8,66063,1,0
27119,41159,1,2024-07-02,1,19,145,653,2,66065,1,0
27120,41160,1,2023-06-02,1,24,163,1561,1,66066,1,0
27121,41162,1,2024-01-06,1,1,22,202,4,66071,1,0
27122,41163,2,2022-07-10,1,23,158,1060,8,66072,1,0
27123,41164,1,2023-09-09,1,29,178,1631,5,66073,1,0
27124,41165,1,2024-11-30,1,3,47,1665,3,66077,1,0
27125,41166,1,2023-03-31,1,5,64,1365,1,66079,1,0
27126,41167,2,2024-07-23,1,29,178,826,4,66083,1,0
27127,41169,1,2022-12-02,1,1,19,617,10,66086,1,0
27128,41171,1,2023-12-25,1,6,75,1524,2,66093,1,0
27129,41172,1,2024-01-01,1,19,145,1075,6,66094,1,0
27130,41173,2,2024-10-29,1,22,156,463,2,66095,1,0
27131,41174,1,2022-03-06,1,3,48,502,9,66097,1,0
27132,41175,2,2023-04-24,1,1,22,1197,1,66098,1,0
27133,41178,1,2022-06-30,1,1,31,336,8,66102,1,0
27134,41179,1,2023-04-04,1,6,76,1128,3,66105,1,0
27135,41180,1,2024-05-12,1,10,105,431,5,66106,1,0
27136,41181,1,2023-06-08,1,3,51,1822,10,66108,1,0
27137,41183,1,2023-11-10,1,15,130,1821,6,66110,1,0
27138,41184,2,2024-10-09,1,7,81,1107,7,66111,1,0
27139,41185,1,2023-06-20,1,18,142,1138,4,66112,1,0
27140,41186,1,2024-08-07,1,2,37,1694,10,66113,1,0
27141,41188,1,2024-07-29,1,1,28,485,9,66118,1,0
27142,41190,1,2023-12-07,1,18,143,835,8,66121,1,0
27143,41191,1,2022-10-22,1,26,167,1598,6,66122,1,0
27144,41193,2,2022-04-25,1,7,81,735,6,66124,1,0
27145,41195,1,2025-02-01,1,26,169,620,8,66126,1,0
27146,41196,1,2024-02-02,1,16,136,1987,10,66128,1,0
27147,41198,1,2025-02-10,1,11,108,1251,3,66130,1,0
27148,41198,1,2024-12-14,1,11,108,1251,3,66131,1,0
27149,41199,1,2024-12-09,1,1,22,332,7,66133,1,0
27150,41200,1,2024-08-01,1,1,29,827,4,66135,1,0
27151,41201,1,2024-05-23,1,4,53,1066,4,66138,1,0
27152,41204,1,2023-10-10,1,1,20,308,4,66144,1,0
27153,41205,1,2023-11-08,1,11,112,400,1,66145,1,0
27154,41206,1,2024-04-20,1,8,88,300,7,66146,1,0
27155,41208,2,2022-03-12,1,13,123,1742,5,66150,1,0
27156,41209,1,2024-07-21,1,17,140,1770,4,66153,1,0
27157,41212,1,2023-06-28,1,29,178,1621,3,66156,1,0
27158,41213,1,2025-01-12,1,20,147,636,4,66158,1,0
27159,41215,1,2024-02-03,1,25,164,1513,9,66160,1,0
27160,41217,1,2023-09-23,1,20,148,75,2,66163,1,0
27161,41217,1,2023-08-14,1,20,148,75,2,66164,1,0
27162,41218,1,2023-08-07,1,12,118,327,4,66166,1,0
27163,41218,1,2023-05-29,1,12,118,327,4,66167,1,0
27164,41219,2,2024-05-06,1,31,183,210,8,66169,1,0
27165,41221,1,2024-03-06,1,14,127,671,10,66171,1,0
27166,41223,1,2022-06-28,1,20,149,1910,3,66174,1,0
27167,41224,1,2024-11-26,1,21,154,2000,5,66175,1,0
27168,41225,1,2023-09-27,1,1,29,933,7,66178,1,0
27169,41226,1,2022-10-29,1,15,131,807,7,66179,1,0
27170,41227,1,2024-11-23,1,6,78,133,8,66180,1,0
27171,41227,1,2024-12-02,1,6,78,133,8,66181,1,0
27172,41230,1,2022-11-20,1,24,162,876,7,66187,1,0
27173,41231,1,2023-07-23,1,13,124,975,9,66189,1,0
27174,41232,1,2023-08-08,1,14,127,1803,5,66191,1,0
27175,41232,1,2023-06-25,1,14,127,1803,5,66192,1,0
27176,41234,1,2025-01-05,1,9,100,67,1,66196,1,0
27177,41237,1,2022-07-16,1,12,116,1530,10,66201,1,0
27178,41238,1,2022-04-01,1,10,101,848,7,66203,1,0
27179,41241,1,2023-03-16,1,6,79,19,5,66207,1,1
27180,41243,1,2022-08-24,1,6,72,1633,2,66210,1,0
27181,41246,1,2023-09-17,1,14,127,922,6,66216,1,0
27182,41246,1,2023-10-22,1,14,127,922,6,66217,1,0
27183,41250,1,2024-06-07,1,10,101,1113,5,66226,1,0
27184,41251,2,2022-01-27,1,25,164,1683,3,66228,1,0
27185,41252,1,2022-08-24,1,14,128,900,10,66229,1,0
27186,41253,1,2023-10-19,1,12,116,974,6,66230,1,0
27187,41255,1,2023-02-11,1,7,83,310,6,66233,1,0
27188,41257,1,2023-03-28,1,9,99,543,7,66237,1,0
27189,41258,1,2024-12-15,1,15,131,542,9,66240,1,0
27190,41259,1,2023-03-21,1,4,59,1643,8,66241,1,0
27191,41261,1,2022-07-08,1,14,127,1283,6,66245,1,0
27192,41262,1,2024-09-02,1,5,64,1365,5,66246,1,0
27193,41263,1,2024-10-26,1,9,96,1275,7,66250,1,0
27194,41265,1,2023-08-08,1,2,34,1526,6,66253,1,0
27195,41267,1,2023-08-30,1,16,136,18,1,66258,1,0
27196,41267,1,2023-07-27,1,16,136,18,1,66259,1,0
27197,41268,1,2024-08-27,1,7,83,1054,6,66262,1,0
27198,41269,1,2022-06-05,1,23,159,289,6,66265,1,0
27199,41269,1,2022-06-05,1,23,159,289,6,66266,1,0
27200,41271,1,2024-05-22,1,16,135,691,1,66268,1,0
27201,41271,1,2024-03-29,1,16,135,691,1,66269,1,0
27202,41272,1,2023-03-08,1,10,102,1154,2,66270,1,0
27203,41274,1,2024-07-30,1,1,2,1065,3,66273,1,0
27204,41275,1,2024-05-20,1,1,3,1160,7,66275,1,0
27205,41276,1,2023-03-20,1,17,140,942,5,66278,1,0
27206,41277,1,2023-02-06,1,5,67,1691,1,66279,1,0
27207,41278,1,2023-08-25,1,6,79,1971,3,66280,1,0
27208,41279,2,2023-11-14,1,13,121,676,5,66283,1,0
27209,41281,1,2025-02-18,1,11,111,43,8,66285,1,0
27210,41282,1,2022-11-24,1,3,48,1746,4,66286,1,0
27211,41283,1,2024-06-24,1,2,34,1526,3,66288,1,0
27212,41284,1,2023-09-20,1,1,8,1532,3,66289,1,0
27213,41287,1,2024-07-12,1,8,90,673,9,66294,1,0
27214,41289,1,2022-12-28,1,6,75,1527,2,66298,1,0
27215,41291,1,2024-11-16,1,1,23,213,1,66300,1,0
27216,41293,1,2023-08-11,1,27,172,1517,3,66305,1,0
27217,41294,1,2023-10-18,1,1,18,1864,7,66306,1,1
27218,41295,2,2023-05-07,1,2,36,247,7,66307,1,1
27219,41296,1,2023-01-21,1,7,85,999,4,66308,1,0
27220,41298,2,2022-01-16,1,1,20,28,4,66310,1,0
27221,41299,1,2022-05-19,1,24,162,876,2,66311,1,0
27222,41305,2,2023-06-22,1,1,9,800,4,66318,1,0
27223,41307,1,2023-01-15,1,1,31,954,1,66320,1,0
27224,41308,1,2022-01-13,1,2,33,267,1,66323,1,0
27225,41310,1,2022-10-09,1,2,38,554,7,66326,1,0
27226,41311,1,2023-04-20,1,1,8,1996,9,66327,1,1
27227,41312,1,2024-11-07,1,15,132,490,6,66329,1,0
27228,41314,1,2022-07-03,1,24,163,434,2,66332,1,0
27229,41319,1,2023-12-23,1,8,89,571,9,66337,1,0
27230,41320,1,2023-02-22,1,15,131,807,4,66338,1,0
27231,41322,1,2024-09-07,1,11,113,1406,10,66342,1,0
27232,41324,2,2023-02-02,1,1,31,817,5,66344,1,0
27233,41326,1,2022-10-14,1,22,155,480,2,66346,1,0
27234,41329,1,2024-08-19,1,19,144,1718,7,66350,1,0
27235,41331,1,2023-06-09,1,3,43,1215,2,66352,1,0
27236,41332,1,2023-01-12,1,11,113,1177,6,66353,1,0
27237,41334,1,2022-06-29,1,6,71,1847,1,66357,1,0
27238,41335,1,2024-02-17,1,3,46,1408,4,66359,1,0
27239,41339,1,2024-07-18,1,7,85,1733,10,66365,1,0
27240,41341,1,2023-11-24,1,1,24,13,8,66368,1,0
27241,41342,1,2023-11-11,1,10,102,309,6,66369,1,0
27242,41343,2,2024-02-09,1,4,53,1066,5,66370,1,0
27243,41344,1,2022-03-05,1,19,144,951,7,66372,1,0
27244,41345,1,2025-02-14,1,1,12,232,1,66373,1,0
27245,41346,1,2024-09-29,1,2,39,417,2,66376,1,0
27246,41351,1,2024-04-14,1,7,80,701,8,66384,1,0
27247,41353,1,2025-03-12,1,25,165,1481,6,66387,1,0
27248,41354,1,2023-12-13,1,11,111,43,3,66388,1,0
27249,41356,1,2024-12-21,1,9,98,1942,5,66394,1,0
27250,41357,1,2023-02-17,1,16,137,695,4,66396,1,0
27251,41359,1,2023-11-10,1,12,119,1536,9,66401,1,0
27252,41360,1,2022-03-31,1,7,83,430,6,66402,1,0
27253,41363,1,2024-09-08,1,10,104,1456,1,66408,1,0
27254,41365,1,2023-02-03,1,26,168,38,4,66412,1,0
27255,41366,1,2024-06-03,1,6,73,217,1,66413,1,0
27256,41368,1,2024-04-23,1,17,139,527,3,66415,1,0
27257,41369,2,2024-12-20,1,3,50,774,7,66419,1,0
27258,41371,1,2022-08-07,1,5,62,1535,1,66424,1,0
27259,41373,2,2023-03-24,1,27,171,1800,5,66426,1,0
27260,41374,1,2023-05-28,1,11,109,1686,4,66427,1,0
27261,41375,1,2022-07-02,1,30,179,1641,6,66430,1,0
27262,41376,1,2022-10-04,1,1,1,1498,6,66431,1,0
27263,41376,1,2022-07-26,1,1,1,1498,6,66432,1,0
27264,41377,1,2023-11-30,1,4,56,599,6,66433,1,0
27265,41377,1,2023-12-14,1,4,56,599,6,66434,1,0
27266,41378,2,2024-11-30,1,17,139,495,1,66435,1,0
27267,41379,1,2023-05-09,1,1,1,1607,2,66436,1,0
27268,41379,1,2023-06-15,1,1,1,1607,2,66437,1,0
27269,41380,1,2024-01-17,1,30,181,984,3,66438,1,0
27270,41384,1,2024-01-05,1,12,118,621,5,66442,1,0
27271,41389,1,2024-08-15,1,29,176,1815,4,66451,1,0
27272,41390,1,2025-01-31,1,10,104,1456,6,66452,1,0
27273,41391,1,2024-09-11,1,5,68,40,3,66455,1,0
27274,41393,1,2023-07-30,1,6,77,241,5,66460,1,0
27275,41396,1,2024-03-12,1,12,119,1028,6,66466,1,0
27276,41399,1,2022-07-31,1,1,9,557,7,66470,1,0
27277,41400,1,2022-05-04,1,1,20,742,10,66472,1,0
27278,41400,1,2022-05-11,1,1,20,742,10,66473,1,0
27279,41401,2,2022-09-23,1,20,148,748,7,66474,1,0
27280,41405,1,2022-12-20,1,14,125,718,1,66478,1,0
27281,41407,1,2024-10-26,1,12,116,1530,3,66481,1,0
27282,41410,1,2024-06-04,1,8,93,1466,9,66485,1,0
27283,41411,1,2023-07-30,1,14,125,1370,2,66486,1,0
27284,41412,1,2024-06-25,1,2,35,547,2,66488,1,0
27285,41413,1,2023-06-22,1,16,135,1325,3,66489,1,0
27286,41416,1,2025-02-22,1,12,117,95,2,66494,1,0
27287,41418,2,2023-10-07,1,15,133,939,8,66498,1,0
27288,41419,2,2024-07-30,1,15,133,1021,8,66499,1,0
27289,41420,1,2024-08-08,1,1,8,188,7,66500,1,0
27290,41421,1,2023-06-21,1,2,38,1136,5,66501,1,0
27291,41423,1,2024-11-10,1,23,160,727,10,66507,1,0
27292,41424,1,2022-12-14,1,1,22,1373,6,66508,1,0
27293,41426,1,2022-07-09,1,1,8,188,9,66510,1,0
27294,41427,1,2024-11-15,1,17,140,1244,2,66513,1,0
27295,41427,1,2024-11-30,1,17,140,1244,2,66514,1,0
27296,41429,1,2024-06-12,1,18,141,904,4,66516,1,0
27297,41430,2,2022-03-29,1,10,106,969,2,66517,1,0
27298,41434,1,2022-06-04,1,18,143,1584,9,66522,1,0
27299,41436,1,2022-06-30,1,2,33,986,6,66524,1,0
27300,41437,1,2023-03-23,1,27,171,1162,8,66525,1,1
27301,41440,2,2024-10-09,1,10,106,1250,2,66530,1,0
27302,41440,1,2024-11-01,1,10,106,1250,2,66531,1,0
27303,41441,1,2023-06-29,1,25,166,277,10,66532,1,0
27304,41443,1,2024-10-19,1,9,99,353,4,66536,1,0
27305,41444,2,2024-05-10,1,11,114,1853,7,66537,1,0
27306,41445,1,2024-07-03,1,19,146,628,9,66538,1,0
27307,41447,2,2022-05-21,1,31,183,948,6,66540,1,0
27308,41449,1,2024-10-22,1,1,11,813,4,66542,1,0
27309,41451,1,2023-10-25,1,25,166,1840,10,66545,1,0
27310,41452,1,2023-07-20,1,20,147,725,2,66546,1,0
27311,41453,1,2024-07-05,1,23,158,1060,6,66548,1,0
27312,41454,1,2022-12-14,1,13,123,453,6,66551,1,0
27313,41455,1,2024-12-28,1,1,13,467,3,66552,1,0
27314,41458,1,2023-12-18,1,10,101,848,8,66555,1,0
27315,41458,1,2024-01-14,1,10,101,848,8,66556,1,0
27316,41459,1,2024-02-11,1,1,16,648,6,66557,1,0
27317,41459,1,2024-01-04,1,1,16,648,6,66558,1,0
27318,41460,1,2024-01-22,1,10,104,1947,4,66559,1,0
27319,41461,1,2024-06-15,1,10,106,449,7,66560,1,0
27320,41463,1,2024-05-29,1,25,164,1261,1,66564,1,0
27321,41464,1,2022-12-28,1,1,26,1717,5,66565,1,0
27322,41465,1,2022-04-09,1,1,11,532,7,66568,1,0
27323,41466,1,2023-02-22,1,2,34,893,8,66569,1,0
27324,41467,1,2022-05-26,1,10,105,1404,2,66570,1,0
27325,41468,2,2024-09-09,1,2,33,608,4,66572,1,0
27326,41469,1,2024-08-20,1,7,82,408,4,66575,1,0
27327,41470,1,2022-08-17,1,1,17,1551,6,66579,1,0
27328,41470,1,2022-07-04,1,1,17,1551,6,66580,1,0
27329,41471,1,2025-01-10,1,12,119,663,8,66581,1,0
27330,41473,1,2023-02-06,1,3,50,1412,6,66584,1,0
27331,41474,2,2024-12-01,1,6,71,1576,10,66586,1,0
27332,41475,1,2022-07-23,1,17,140,942,5,66587,1,0
27333,41476,1,2024-03-08,1,11,114,1095,2,66588,1,0
27334,41478,1,2022-12-23,1,10,107,537,8,66590,1,0
27335,41480,1,2023-06-03,1,11,114,1413,1,66593,1,0
27336,41481,1,2023-04-14,1,15,130,1489,9,66594,1,0
27337,41481,1,2023-04-21,1,15,130,1489,9,66595,1,0
27338,41482,1,2023-05-28,1,20,150,1627,10,66597,1,1
27339,41483,1,2025-02-01,1,20,147,478,8,66598,1,0
27340,41483,1,2024-11-28,1,20,147,478,8,66599,1,0
27341,41485,1,2023-01-08,1,12,118,78,6,66601,1,0
27342,41486,1,2024-02-24,1,1,18,37,6,66602,1,0
27343,41487,1,2023-09-30,1,7,86,1305,1,66604,1,0
27344,41488,1,2023-10-03,1,3,41,1112,2,66605,1,0
27345,41489,1,2023-03-29,1,28,175,266,3,66606,1,0
27346,41490,1,2023-12-31,1,22,157,923,9,66607,1,0
27347,41491,2,2025-02-01,1,8,91,1570,8,66610,1,0
27348,41493,2,2022-09-21,1,9,95,1363,2,66613,1,0
27349,41494,1,2024-08-19,1,1,6,866,9,66615,1,0
27350,41496,1,2023-02-22,1,23,158,1459,7,66618,1,0
27351,41497,1,2022-05-25,1,1,29,918,8,66622,1,0
27352,41498,1,2023-08-03,1,9,99,998,1,66623,1,0
27353,41498,1,2023-08-13,1,9,99,998,1,66624,1,0
27354,41500,2,2024-08-08,1,4,52,248,3,66626,1,0
27355,41502,1,2024-06-04,1,9,99,14,5,66631,1,0
27356,41504,2,2023-08-09,1,12,116,1814,1,66634,1,0
27357,41506,1,2022-07-26,1,27,171,1961,7,66636,1,0
27358,41508,1,2024-10-05,1,3,41,1862,3,66638,1,0
27359,41510,1,2022-11-20,1,1,29,918,3,66640,1,0
27360,41511,1,2024-03-10,1,12,117,612,5,66641,1,0
27361,41511,1,2024-02-17,1,12,117,612,5,66642,1,0
27362,41512,1,2024-07-01,1,6,76,1941,9,66645,1,0
27363,41513,1,2023-06-23,1,6,79,1566,10,66649,1,0
27364,41514,1,2024-09-25,1,3,46,499,2,66650,1,0
27365,41515,1,2023-02-22,1,13,120,79,7,66653,1,0
27366,41517,1,2024-05-15,1,2,36,627,6,66657,1,0
27367,41520,1,2024-09-15,1,22,157,233,7,66661,1,0
27368,41522,1,2024-10-16,1,25,164,445,2,66663,1,0
27369,41523,1,2023-01-10,1,7,85,651,9,66664,1,0
27370,41524,1,2024-09-02,1,27,172,1120,9,66665,1,0
27371,41524,1,2024-08-29,1,27,172,1120,9,66666,1,0
27372,41527,1,2024-08-07,1,17,138,1924,5,66672,1,0
27373,41529,1,2024-03-17,1,22,155,1698,4,66676,1,0
27374,41533,1,2024-06-13,1,16,136,857,2,66685,1,0
27375,41534,1,2023-11-22,1,2,34,892,2,66687,1,0
27376,41535,2,2024-10-16,1,16,135,1325,3,66688,1,0
27377,41536,2,2023-07-14,1,2,39,417,10,66689,1,0
27378,41538,1,2023-08-12,1,10,103,1706,9,66691,1,0
27379,41541,1,2024-10-11,1,14,128,226,1,66695,1,0
27380,41544,2,2023-03-27,1,7,80,864,9,66699,1,0
27381,41546,1,2022-11-26,1,22,157,1533,8,66702,1,0
27382,41547,2,2022-06-02,1,3,40,1225,4,66704,1,0
27383,41549,1,2023-01-21,1,19,146,34,5,66706,1,0
27384,41552,2,2024-08-01,1,10,105,1427,9,66710,1,0
27385,41553,1,2023-06-22,1,7,85,1639,6,66712,1,0
27386,41556,1,2022-12-02,1,7,85,1554,6,66715,1,0
27387,41566,1,2022-07-31,1,16,137,1355,2,66729,1,0
27388,41566,2,2022-07-27,1,16,137,1355,2,66730,1,0
27389,41570,1,2025-01-08,1,1,20,1023,7,66735,1,0
27390,41571,1,2022-02-11,1,3,47,1663,9,66736,1,0
27391,41573,1,2024-11-26,1,5,64,523,9,66742,1,0
27392,41574,1,2023-07-09,1,15,132,1153,1,66743,1,0
27393,41576,1,2023-02-19,1,1,27,1635,8,66745,1,0
27394,41578,1,2023-01-23,1,9,98,1070,1,66748,1,0
27395,41579,2,2024-02-15,1,23,158,1458,1,66749,1,0
27396,41580,1,2023-08-18,1,12,118,621,4,66750,1,0
27397,41580,1,2023-08-19,1,12,118,621,4,66751,1,0
27398,41586,1,2022-12-23,1,30,181,1468,8,66759,1,0
27399,41589,1,2023-06-07,1,11,114,1413,1,66762,1,0
27400,41590,2,2023-10-30,1,31,183,1886,9,66765,1,0
27401,41593,1,2023-03-07,1,1,13,698,5,66770,1,0
27402,41595,1,2023-11-30,1,11,108,184,7,66774,1,0
27403,41596,1,2023-05-23,1,6,73,176,3,66775,1,0
27404,41598,1,2023-10-17,1,1,14,1845,3,66780,1,0
27405,41598,1,2023-10-24,1,1,14,1845,3,66781,1,0
27406,41600,1,2024-07-18,1,5,70,785,7,66783,1,0
27407,41607,1,2023-06-11,1,1,9,780,1,66796,1,0
27408,41608,1,2022-08-01,1,4,56,1277,8,66797,1,0
27409,41609,1,2025-01-23,1,1,9,780,6,66800,1,0
27410,41611,2,2023-02-19,1,8,91,981,6,66802,1,0
27411,41611,2,2023-02-20,1,8,91,981,6,66803,1,0
27412,41612,1,2023-06-30,1,11,114,498,5,66805,1,0
27413,41615,1,2023-01-13,1,3,50,616,2,66809,1,0
27414,41616,2,2022-08-26,1,1,1,16,5,66810,1,0
27415,41617,1,2024-02-04,1,4,60,376,8,66813,1,0
27416,41619,1,2023-01-14,1,11,112,1285,4,66817,1,0
27417,41621,1,2023-12-21,1,4,52,652,3,66819,1,0
27418,41622,1,2023-08-07,1,27,170,716,5,66822,1,0
27419,41623,1,2022-06-22,1,11,108,1597,7,66823,1,0
27420,41624,1,2024-12-08,1,4,53,1066,7,66824,1,0
27421,41625,1,2024-01-31,1,31,183,420,2,66826,1,0
27422,41626,1,2023-11-01,1,7,85,651,6,66827,1,0
27423,41627,1,2023-03-02,1,5,70,470,5,66828,1,0
27424,41631,2,2025-01-14,1,21,152,1919,9,66834,1,0
27425,41632,1,2023-10-23,1,20,151,584,8,66836,1,0
27426,41635,1,2024-08-04,1,3,42,494,9,66840,1,0
27427,41636,1,2022-06-04,1,5,63,1542,9,66841,1,0
27428,41637,2,2023-08-04,1,13,123,258,6,66842,1,0
27429,41639,1,2024-11-19,1,1,19,214,8,66844,1,0
27430,41640,2,2023-06-30,1,1,21,1399,1,66845,1,0
27431,41640,1,2023-08-17,1,1,21,1399,1,66846,1,0
27432,41641,1,2022-11-11,1,5,62,529,5,66847,1,0
27433,41643,1,2024-02-11,1,1,14,640,1,66849,1,0
27434,41644,1,2023-09-23,1,2,39,1392,5,66850,1,0
27435,41645,1,2022-12-30,1,7,80,693,1,66851,1,0
27436,41648,1,2023-11-06,1,1,19,1586,3,66855,1,0
27437,41649,1,2023-09-28,1,10,107,1601,7,66858,1,0
27438,41650,1,2024-10-31,1,4,58,57,2,66859,1,0
27439,41651,1,2023-03-30,1,3,47,679,5,66860,1,0
27440,41653,1,2024-12-27,1,23,158,1451,6,66863,1,0
27441,41653,1,2024-11-02,1,23,158,1451,6,66864,1,0
27442,41656,1,2024-03-21,1,1,6,920,7,66868,1,0
27443,41657,1,2024-01-25,1,5,69,1569,5,66870,1,0
27444,41658,1,2022-10-17,1,3,42,1240,6,66872,1,0
27445,41659,1,2024-12-29,1,1,6,458,6,66874,1,0
27446,41659,2,2024-12-13,1,1,6,458,6,66875,1,0
27447,41660,2,2023-04-27,1,3,51,1010,1,66876,1,0
